restaurant_id,order_count,unique_customers,repeat_customers,cancel_rate,menu_item_count,avg_price,avg_rating,score,cluster,tier
REST09067,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,0.3541666666666667,0.3846795335558201,0.9041666666666668,0.3357301887990032,0,Champion
REST09068,0.13636363636363635,0.13636363636363635,0.0,0.25,0.20833333333333331,0.47847345541107356,0.925,0.19373427883115973,3,Risk Zone
REST09069,0.4090909090909091,0.4090909090909091,0.0,0.1,0.3333333333333333,0.20390015279373672,0.6,0.2617101591548383,1,Mid Performer
REST09070,0.13636363636363635,0.13636363636363635,0.0,0.0,0.16666666666666666,0.2392712393132473,0.6083333333333334,0.16760750135960178,3,Risk Zone
REST09071,0.36363636363636365,0.36363636363636365,0.0,0.2222222222222222,0.49999999999999994,0.4047485822306238,0.7333333333333334,0.27417682305092517,2,Growth Potential
REST09072,0.2727272727272727,0.2727272727272727,0.0,0.14285714285714285,0.22916666666666666,0.19874909566150903,0.36875,0.16219259547571613,3,Risk Zone
REST09073,0.3181818181818182,0.3181818181818182,0.0,0.125,0.4166666666666667,0.42678242199351213,0.5083333333333333,0.23186942412997863,1,Mid Performer
REST09074,0.22727272727272724,0.22727272727272724,0.0,0.0,0.3125,0.20715535951830846,0.6,0.21115322252136995,1,Mid Performer
REST09075,0.13636363636363635,0.13636363636363635,0.0,0.0,0.24999999999999997,0.4334598958417485,0.6916666666666668,0.19815026751936016,3,Risk Zone
REST09076,0.18181818181818182,0.18181818181818182,0.0,0.0,0.2708333333333333,0.2278352887048539,0.5083333333333333,0.1783614614049397,3,Risk Zone
REST09077,0.18181818181818182,0.18181818181818182,0.0,0.0,0.24999999999999997,0.47442737196990514,0.925,0.25110773223485894,1,Mid Performer
REST09078,0.13636363636363635,0.13636363636363635,0.0,0.5,0.12499999999999999,0.41639111431171927,0.5,0.08104682844285868,3,Risk Zone
REST09079,0.36363636363636365,0.36363636363636365,0.0,0.1111111111111111,0.3541666666666667,0.463432052089897,0.6916666666666668,0.27294432987722217,2,Growth Potential
REST09080,0.4090909090909091,0.4090909090909091,0.0,0.2,0.5833333333333333,0.3430584224795814,0.895,0.3229180726391306,2,Growth Potential
REST09081,0.2727272727272727,0.2727272727272727,0.0,0.0,0.2708333333333333,0.43693301727328193,0.6625000000000001,0.2437595296515429,1,Mid Performer
REST09082,0.49999999999999994,0.49999999999999994,0.0,0.08333333333333333,0.5624999999999999,0.44800112021284055,0.782142857142857,0.35847148458207057,0,Champion
REST09083,0.22727272727272724,0.22727272727272724,0.0,0.16666666666666666,0.22916666666666666,0.24480384606408548,0.63125,0.18438981351532546,3,Risk Zone
REST09084,0.5909090909090909,0.5909090909090909,0.0,0.14285714285714285,0.5833333333333333,0.21782731822494547,0.7333333333333334,0.364614309634191,0,Champion
REST09085,0.36363636363636365,0.36363636363636365,0.0,0.2222222222222222,0.3333333333333333,0.3989143819678681,0.885,0.2799684463711207,2,Growth Potential
REST09086,0.22727272727272724,0.22727272727272724,0.0,0.16666666666666666,0.24999999999999997,0.2437475428023632,0.375,0.1479828316855727,3,Risk Zone
REST09087,0.45454545454545453,0.45454545454545453,0.0,0.0,0.6874999999999999,0.4311345037910145,0.905,0.38514763428045984,0,Champion
REST09088,0.18181818181818182,0.18181818181818182,0.0,0.4,0.14583333333333331,0.27372400756143667,0.44999999999999996,0.0994058973477688,3,Risk Zone
REST09090,0.0909090909090909,0.0909090909090909,0.0,0.0,0.2708333333333333,0.24854722397255477,0.6625,0.1707038763501429,3,Risk Zone
REST09091,0.0909090909090909,0.0909090909090909,0.0,0.0,0.22916666666666666,0.4152372284067306,0.8999999999999999,0.210496709905185,1,Mid Performer
REST09092,0.045454545454545456,0.045454545454545456,0.0,0.0,0.12499999999999999,0.27372000680129227,0.65,0.13959509124915553,3,Risk Zone
REST09093,0.2727272727272727,0.2727272727272727,0.0,0.0,0.2916666666666667,0.33299820299190186,0.725,0.2500211222708072,1,Mid Performer
REST09094,0.3181818181818182,0.3181818181818182,0.0,0.0,0.49999999999999994,0.4640672127704264,0.75,0.29706699700215766,2,Growth Potential
REST09095,0.36363636363636365,0.36363636363636365,0.0,0.1111111111111111,0.3958333333333333,0.3941188825876917,0.8875,0.30302033806877854,2,Growth Potential
REST09096,0.22727272727272724,0.22727272727272724,0.0,0.3333333333333333,0.14583333333333331,0.436623958552125,0.925,0.20470998580639413,1,Mid Performer
REST09097,0.49999999999999994,0.49999999999999994,0.0,0.08333333333333333,0.5624999999999999,0.4800902171412569,0.8666666666666667,0.3727545108570628,0,Champion
REST09098,0.3181818181818182,0.3181818181818182,0.0,0.0,0.375,0.44140513013262006,0.665,0.2706838928702674,2,Growth Potential
REST09099,0.2727272727272727,0.2727272727272727,0.0,0.0,0.375,0.43834518032110326,0.6125,0.2467468044706006,1,Mid Performer
REST09100,0.3181818181818182,0.3181818181818182,0.0,0.0,0.2916666666666667,0.48046488832878254,0.8050000000000002,0.2853035474467422,2,Growth Potential
REST09101,0.36363636363636365,0.36363636363636365,0.0,0.1111111111111111,0.4583333333333333,0.4581780103437044,0.75,0.29184829445657917,2,Growth Potential
REST09102,0.18181818181818182,0.18181818181818182,0.0,0.4,0.12499999999999999,0.24897130454786412,0.9750000000000001,0.17483492886375687,3,Risk Zone
REST09103,0.36363636363636365,0.36363636363636365,0.0,0.0,0.4166666666666667,0.38734959642332045,0.7333333333333334,0.29830687376056,2,Growth Potential
REST09104,0.36363636363636365,0.36363636363636365,0.0,0.2222222222222222,0.3333333333333333,0.19033734056529564,0.7750000000000001,0.2530395943009921,1,Mid Performer
REST09105,0.3181818181818182,0.3181818181818182,0.0,0.0,0.5624999999999999,0.3203758714155689,0.8875,0.3167574299344148,2,Growth Potential
REST09106,0.13636363636363635,0.13636363636363635,0.0,0.0,0.14583333333333331,0.36594903031576,0.5583333333333332,0.16435805757639405,3,Risk Zone
REST09107,0.3181818181818182,0.3181818181818182,0.0,0.0,0.4375,0.47730868865084375,0.8125,0.30085407079617854,2,Growth Potential
REST09108,0.0909090909090909,0.0909090909090909,0.0,0.0,0.14583333333333331,0.3536161870755443,0.7916666666666667,0.18283232450529235,3,Risk Zone
REST09109,0.45454545454545453,0.45454545454545453,0.0,0.18181818181818182,0.3958333333333333,0.21326752082895753,0.66875,0.282377391192963,2,Growth Potential
REST09110,0.22727272727272724,0.22727272727272724,0.0,0.0,0.16666666666666666,0.1918986829719869,0.75,0.21830705536072054,1,Mid Performer
REST09112,0.0909090909090909,0.0909090909090909,0.0,0.0,0.08333333333333333,0.36814674788209767,0.875,0.18980885254562002,3,Risk Zone
REST09113,0.22727272727272724,0.22727272727272724,0.0,0.0,0.3125,0.5012042288034727,0.7125,0.24273066598562817,1,Mid Performer
REST09114,0.22727272727272724,0.22727272727272724,0.0,0.3333333333333333,0.12499999999999999,0.3955471539592522,0.7749999999999999,0.17807281224341712,3,Risk Zone
REST09115,0.5454545454545455,0.5454545454545455,0.0,0.0,0.5624999999999999,0.3171832648203159,0.7958333333333334,0.3823932541501067,0,Champion
REST09116,0.2727272727272727,0.2727272727272727,0.0,0.0,0.2708333333333333,0.3460697532531182,0.64375,0.23640386645053468,1,Mid Performer
REST09117,0.3181818181818182,0.3181818181818182,0.0,0.125,0.2916666666666667,0.4630082382319307,0.2583333333333333,0.18368071494189958,3,Risk Zone
REST09118,0.36363636363636365,0.36363636363636365,0.0,0.0,0.49999999999999994,0.2096231884057971,0.625,0.2815038866930171,2,Growth Potential
REST09119,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,0.4166666666666667,0.33690801252237934,1.0,0.3539666127473311,0,Champion
REST09120,0.2727272727272727,0.2727272727272727,0.0,0.2857142857142857,0.22916666666666666,0.38340217974748536,0.875,0.22593417825144352,1,Mid Performer
REST09121,0.13636363636363635,0.13636363636363635,0.0,0.25,0.18749999999999997,0.30320800952180915,0.875,0.17538767320336318,3,Risk Zone
REST09122,0.2727272727272727,0.2727272727272727,0.0,0.0,0.3541666666666667,0.35531439862462755,0.8700000000000001,0.2791369320524435,2,Growth Potential
REST09123,0.13636363636363635,0.13636363636363635,0.0,0.0,0.18749999999999997,0.3714737800182034,0.8374999999999999,0.21067596172818287,1,Mid Performer
REST09124,0.13636363636363635,0.13636363636363635,0.0,0.0,0.3541666666666667,0.45476596108816236,0.7875000000000001,0.22400723744834752,1,Mid Performer
REST09125,0.49999999999999994,0.49999999999999994,0.0,0.25,0.4583333333333333,0.44711469092170997,0.725,0.31443906787941883,2,Growth Potential
REST09126,0.3181818181818182,0.3181818181818182,0.0,0.0,0.375,0.33720027857924584,0.925,0.30447365029259865,2,Growth Potential
REST09127,0.3181818181818182,0.3181818181818182,0.0,0.125,0.2708333333333333,0.4799171842650104,0.875,0.27494282891022026,2,Growth Potential
REST09128,0.45454545454545453,0.45454545454545453,0.0,0.0,0.5624999999999999,0.2263580080215241,0.885,0.3594088094919853,0,Champion
REST09129,0.0909090909090909,0.0909090909090909,0.0,0.0,0.08333333333333333,0.3052692011482182,0.8166666666666667,0.17791497520892605,3,Risk Zone
REST09130,0.18181818181818182,0.18181818181818182,0.0,0.0,0.20833333333333331,0.18492931838867568,1.0,0.24371616288913076,1,Mid Performer
REST09131,0.2727272727272727,0.2727272727272727,0.0,0.0,0.3541666666666667,0.21657915003850733,0.7250000000000001,0.2504501696231375,1,Mid Performer
REST09132,0.4090909090909091,0.4090909090909091,0.0,0.2,0.3333333333333333,0.42987508803143193,0.5666666666666668,0.25300890591672315,1,Mid Performer
REST09133,0.49999999999999994,0.49999999999999994,0.0,0.08333333333333333,0.5208333333333333,0.3909930579117725,0.8343750000000001,0.35928923622892195,0,Champion
REST09134,0.2727272727272727,0.2727272727272727,0.0,0.14285714285714285,0.3333333333333333,0.2649468104822269,0.75,0.23310664788341867,1,Mid Performer
REST09135,0.18181818181818182,0.18181818181818182,0.0,0.0,0.2916666666666667,0.2308310579010012,0.65,0.20184458319808038,3,Risk Zone
REST09136,0.18181818181818182,0.18181818181818182,0.0,0.0,0.2916666666666667,0.34427687927372863,0.7625,0.22439187426671675,1,Mid Performer
REST09137,0.2727272727272727,0.2727272727272727,0.0,0.14285714285714285,0.2916666666666667,0.49019206982660046,0.8625,0.2570772441839707,1,Mid Performer
REST09138,0.4090909090909091,0.4090909090909091,0.0,0.2,0.3958333333333333,0.4612798431702023,0.9166666666666667,0.31332914367366166,2,Growth Potential
REST09139,0.13636363636363635,0.13636363636363635,0.0,0.25,0.12499999999999999,0.4659685340214642,0.75,0.15852569942834593,3,Risk Zone
REST09140,0.2727272727272727,0.2727272727272727,0.0,0.2857142857142857,0.3333333333333333,0.19214944957188926,0.7916666666666667,0.21428820840933038,1,Mid Performer
REST09141,0.3181818181818182,0.3181818181818182,0.0,0.0,0.375,0.2235001492388817,0.6625,0.2594136438255804,1,Mid Performer
REST09142,0.4090909090909091,0.4090909090909091,0.0,0.4,0.3125,0.45842785129174546,0.8583333333333334,0.26610321074640547,2,Growth Potential
REST09143,0.3181818181818182,0.3181818181818182,0.0,0.0,0.375,0.48223688816664645,0.7,0.2779754807719687,2,Growth Potential
REST09144,0.22727272727272724,0.22727272727272724,0.0,0.0,0.3333333333333333,0.4767181058518767,0.9750000000000001,0.28296469317138173,2,Growth Potential
REST09145,0.36363636363636365,0.36363636363636365,0.0,0.0,0.4583333333333333,0.33760536241016226,0.71875,0.2977988287265687,2,Growth Potential
REST09146,0.13636363636363635,0.13636363636363635,0.0,0.0,0.18749999999999997,0.4487460617517328,0.5,0.16391457581485935,3,Risk Zone
REST09147,0.18181818181818182,0.18181818181818182,0.0,0.2,0.20833333333333331,0.4098527811193218,0.5874999999999999,0.16308733602566305,3,Risk Zone
REST09148,0.22727272727272724,0.22727272727272724,0.0,0.0,0.4166666666666667,0.34851021694121886,0.89375,0.27270013205918214,2,Growth Potential
REST09149,0.13636363636363635,0.13636363636363635,0.0,0.25,0.18749999999999997,0.27763074984247005,0.75,0.1553588102193962,3,Risk Zone
REST09150,0.2727272727272727,0.2727272727272727,0.0,0.14285714285714285,0.3333333333333333,0.45559220957864355,0.7833333333333334,0.24763891783823955,1,Mid Performer
REST09151,0.36363636363636365,0.36363636363636365,0.0,0.2222222222222222,0.24999999999999997,0.31958164358920504,0.625,0.2286684761188542,1,Mid Performer
REST09152,0.3181818181818182,0.3181818181818182,0.0,0.0,0.4791666666666667,0.3348514551098042,0.76875,0.2913353757857932,2,Growth Potential
REST09153,0.18181818181818182,0.18181818181818182,0.0,0.4,0.16666666666666666,0.46847923327654484,0.7749999999999999,0.15997699196685755,3,Risk Zone
REST09154,0.3181818181818182,0.3181818181818182,0.0,0.0,0.4791666666666667,0.46131531657681635,0.6625,0.28172106885914383,2,Growth Potential
REST09155,0.22727272727272724,0.22727272727272724,0.0,0.0,0.2708333333333333,0.37823786519438696,0.8625,0.2549156811385072,1,Mid Performer
REST09156,0.36363636363636365,0.36363636363636365,0.0,0.0,0.3541666666666667,0.27102771748854504,0.8250000000000002,0.2999907798138213,2,Growth Potential
REST09157,0.18181818181818182,0.18181818181818182,0.0,0.0,0.4166666666666667,0.32614863490729906,0.7625,0.23598546204839527,1,Mid Performer
REST09158,0.4090909090909091,0.4090909090909091,0.0,0.0,0.4791666666666667,0.30087283250484254,0.7749999999999999,0.32239212647372695,2,Growth Potential
REST09159,0.5909090909090909,0.5909090909090909,0.0,0.07142857142857142,0.4791666666666667,0.28991108310579006,0.8527777777777779,0.386432783592519,0,Champion
REST09160,0.36363636363636365,0.36363636363636365,0.0,0.0,0.3541666666666667,0.4133414237594032,0.5625,0.2677314651273641,2,Growth Potential
REST09161,0.22727272727272724,0.22727272727272724,0.0,0.0,0.20833333333333331,0.3063603902923374,0.6666666666666666,0.21569680739340474,1,Mid Performer
REST09162,0.3181818181818182,0.3181818181818182,0.0,0.125,0.4166666666666667,0.421702790196804,0.74375,0.26692794254014324,2,Growth Potential
REST09163,0.13636363636363635,0.13636363636363635,0.0,0.0,0.3333333333333333,0.2464418827812578,0.8416666666666668,0.21963270019966896,1,Mid Performer
REST09164,0.18181818181818182,0.18181818181818182,0.0,0.0,0.16666666666666666,0.44713295526149976,0.7083333333333334,0.20890967806610528,1,Mid Performer
REST09165,0.45454545454545453,0.45454545454545453,0.0,0.18181818181818182,0.5416666666666666,0.44790362020635777,0.7550000000000001,0.3216300294951664,2,Growth Potential
REST09166,0.36363636363636365,0.36363636363636365,0.0,0.0,0.4166666666666667,0.41019527043471593,0.7849999999999999,0.30719915746112975,2,Growth Potential
REST09167,0.3181818181818182,0.3181818181818182,0.0,0.0,0.4166666666666667,0.40958982206619254,0.8050000000000002,0.2942597941336127,2,Growth Potential
REST09168,0.49999999999999994,0.49999999999999994,0.0,0.16666666666666666,0.5624999999999999,0.3820295856212681,0.9624999999999999,0.3697264792810634,0,Champion
REST09169,0.13636363636363635,0.13636363636363635,0.0,0.0,0.22916666666666666,0.4002287101215898,1.0,0.24065537490001887,1,Mid Performer
REST09170,0.5454545454545455,0.5454545454545455,0.0,0.07692307692307693,0.5624999999999999,0.435529750652624,0.8500000000000001,0.3848971169032606,0,Champion
REST09171,0.49999999999999994,0.49999999999999994,0.0,0.08333333333333333,0.5624999999999999,0.2847721067002731,0.7749999999999999,0.3492386053350136,0,Champion
REST09172,0.13636363636363635,0.13636363636363635,0.0,0.0,0.18749999999999997,0.4167191766435623,0.8333333333333333,0.2123132315594508,1,Mid Performer
REST09173,0.36363636363636365,0.36363636363636365,0.0,0.0,0.49999999999999994,0.25486074354127286,0.8166666666666667,0.3125157644497909,2,Growth Potential
REST09174,0.3181818181818182,0.3181818181818182,0.0,0.25,0.20833333333333331,0.2359932023448091,0.7875000000000001,0.22462162981421013,1,Mid Performer
REST09175,0.22727272727272724,0.22727272727272724,0.0,0.0,0.20833333333333331,0.2826347915194797,0.75,0.22701052745476183,1,Mid Performer
REST09176,0.3181818181818182,0.3181818181818182,0.0,0.25,0.24999999999999997,0.49734218732328384,0.6375,0.21935574572980054,1,Mid Performer
REST09177,0.4090909090909091,0.4090909090909091,0.0,0.1,0.2916666666666667,0.41132348479544445,0.825,0.30166465908825707,2,Growth Potential
REST09178,0.13636363636363635,0.13636363636363635,0.0,0.0,0.16666666666666666,0.49530210740040614,0.7166666666666667,0.19665904476395968,3,Risk Zone
REST09179,0.36363636363636365,0.36363636363636365,0.0,0.1111111111111111,0.3958333333333333,0.4589764055170483,0.8583333333333334,0.30188821421524636,2,Growth Potential
REST09180,0.36363636363636365,0.36363636363636365,0.0,0.2222222222222222,0.3125,0.3251190226142967,0.7333333333333334,0.2514453450701088,1,Mid Performer
REST09181,0.22727272727272724,0.22727272727272724,0.0,0.0,0.22916666666666666,0.4000070013302528,0.7375,0.23308747127863383,1,Mid Performer
REST09182,0.2727272727272727,0.2727272727272727,0.0,0.14285714285714285,0.18749999999999997,0.46827977315689984,0.8500000000000001,0.24368996268381904,1,Mid Performer
REST09183,0.2727272727272727,0.2727272727272727,0.0,0.2857142857142857,0.14583333333333331,0.4331583000770147,0.6050000000000001,0.17958865093458667,3,Risk Zone
REST09184,0.2727272727272727,0.2727272727272727,0.0,0.0,0.375,0.3562380010096655,0.7833333333333332,0.2682664455050287,2,Growth Potential
REST09185,0.4090909090909091,0.4090909090909091,0.0,0.0,0.4583333333333333,0.3826354833505322,0.6375,0.30377192568267813,2,Growth Potential
REST09186,0.2727272727272727,0.2727272727272727,0.0,0.0,0.2916666666666667,0.41927139489836407,0.905,0.28133478186613037,2,Growth Potential
REST09187,0.22727272727272724,0.22727272727272724,0.0,0.16666666666666666,0.2916666666666667,0.4098280006534575,0.8833333333333333,0.23670352124479405,1,Mid Performer
REST09188,0.3181818181818182,0.3181818181818182,0.0,0.125,0.2916666666666667,0.4429638964736634,0.78,0.2609284978539862,1,Mid Performer
REST09189,0.18181818181818182,0.18181818181818182,0.0,0.0,0.3541666666666667,0.4722677308688652,1.0,0.2726664168464736,2,Growth Potential
REST09190,0.2727272727272727,0.2727272727272727,0.0,0.0,0.3125,0.41413568578029836,0.725,0.2561613297435604,1,Mid Performer
REST09191,0.5454545454545455,0.5454545454545455,0.0,0.07692307692307693,0.5208333333333333,0.4274441374630411,0.8999999999999999,0.3878261695771148,0,Champion
REST09192,0.3181818181818182,0.3181818181818182,0.0,0.125,0.22916666666666666,0.2664589605358352,0.6,0.21885325105709477,1,Mid Performer
REST09194,0.4090909090909091,0.4090909090909091,0.0,0.0,0.49999999999999994,0.4375495344115382,0.78125,0.33224679490239506,0,Champion
REST09195,0.13636363636363635,0.13636363636363635,0.0,0.0,0.18749999999999997,0.38352166911713226,0.7,0.19065335618312934,3,Risk Zone
REST09196,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,0.4583333333333333,0.30137256513520183,0.72,0.31435650704463886,2,Growth Potential
REST09197,0.49999999999999994,0.49999999999999994,0.0,0.0,0.5624999999999999,0.31359458297076437,0.907142857142857,0.38300115771996673,0,Champion
REST09198,0.3181818181818182,0.3181818181818182,0.0,0.0,0.3541666666666667,0.5533446910468545,0.9000000000000001,0.30944753758264576,2,Growth Potential
REST09199,0.5454545454545455,0.5454545454545455,0.0,0.0,0.4583333333333333,0.40433108377548255,0.659375,0.3558652284311984,0,Champion
REST09200,0.0909090909090909,0.0909090909090909,0.0,0.0,0.20833333333333331,0.3765442706841573,0.6499999999999999,0.168978728685723,3,Risk Zone
REST09201,0.2727272727272727,0.2727272727272727,0.0,0.0,0.2916666666666667,0.20893276389180612,0.6916666666666668,0.23881785031580244,1,Mid Performer
REST09202,0.22727272727272724,0.22727272727272724,0.0,0.16666666666666666,0.16666666666666666,0.43099255525216473,0.6833333333333332,0.19526174897472942,3,Risk Zone
REST09203,0.18181818181818182,0.18181818181818182,0.0,0.0,0.20833333333333331,0.28769102493110055,0.5875,0.186979248216252,3,Risk Zone
REST09204,0.2727272727272727,0.2727272727272727,0.0,0.2857142857142857,0.24999999999999997,0.49838484696707763,0.825,0.22626664494575646,1,Mid Performer
REST09205,0.3181818181818182,0.3181818181818182,0.0,0.125,0.3958333333333333,0.3974655184485052,0.8083333333333333,0.27332024561939494,2,Growth Potential
REST09206,0.22727272727272724,0.22727272727272724,0.0,0.0,0.20833333333333331,0.35517366481449664,0.8374999999999999,0.24376247111951269,1,Mid Performer
REST09207,0.2727272727272727,0.2727272727272727,0.0,0.0,0.3541666666666667,0.4098905458703821,0.8500000000000001,0.27886573941473125,2,Growth Potential
REST09209,0.22727272727272724,0.22727272727272724,0.0,0.3333333333333333,0.3125,0.3243628789469999,0.8999999999999999,0.21201359849280452,1,Mid Performer
REST09211,0.3181818181818182,0.3181818181818182,0.0,0.0,0.2916666666666667,0.22300637121053,0.8050000000000002,0.27243062159082954,2,Growth Potential
REST09212,0.13636363636363635,0.13636363636363635,0.0,0.25,0.04166666666666667,0.330509463464725,0.8875000000000002,0.16404441256717567,3,Risk Zone
REST09213,0.36363636363636365,0.36363636363636365,0.0,0.0,0.4791666666666667,0.49654017596676703,0.7375,0.31064140273773233,2,Growth Potential
REST09214,0.13636363636363635,0.13636363636363635,0.0,0.0,0.20833333333333331,0.47212133941812584,0.9624999999999999,0.23654167303151233,1,Mid Performer
REST09215,0.18181818181818182,0.18181818181818182,0.0,0.0,0.2708333333333333,0.4150628619437693,0.8062499999999999,0.23241034006688543,1,Mid Performer
REST09216,0.18181818181818182,0.18181818181818182,0.0,0.0,0.16666666666666666,0.30337853080974275,0.8166666666666667,0.21797195684351744,1,Mid Performer
REST09217,0.3181818181818182,0.3181818181818182,0.0,0.0,0.4166666666666667,0.23634623911876593,0.6149999999999999,0.2570976149862413,1,Mid Performer
REST09218,0.18181818181818182,0.18181818181818182,0.0,0.0,0.22916666666666666,0.4602884548064132,0.8125,0.23144245304335098,1,Mid Performer
REST09219,0.22727272727272724,0.22727272727272724,0.0,0.0,0.3958333333333333,0.4481635510747043,0.7749999999999999,0.25778696543252305,1,Mid Performer
REST09220,0.45454545454545453,0.45454545454545453,0.0,0.0,0.6249999999999999,0.33885986724574446,0.7749999999999999,0.3547839024531963,0,Champion
REST09221,0.18181818181818182,0.18181818181818182,0.0,0.0,0.2916666666666667,0.4011706224182594,0.71,0.2193615614239433,1,Mid Performer
REST09222,0.22727272727272724,0.22727272727272724,0.0,0.0,0.14583333333333331,0.3574284113981657,0.875,0.24325020844869616,1,Mid Performer
REST09223,0.2727272727272727,0.2727272727272727,0.0,0.2857142857142857,0.18749999999999997,0.2293159700343065,0.725,0.1915632010991179,3,Risk Zone
REST09224,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,0.4791666666666667,0.22040654391000955,0.9125000000000001,0.3412665393167126,0,Champion
REST09225,0.3181818181818182,0.3181818181818182,0.0,0.0,0.3125,0.3741195827207169,0.825,0.2850696154996722,2,Growth Potential
REST09226,0.0909090909090909,0.0909090909090909,0.0,0.0,0.16666666666666666,0.46681447252755803,0.6000000000000001,0.1618255721112264,3,Risk Zone
REST09227,0.22727272727272724,0.22727272727272724,0.0,0.16666666666666666,0.4166666666666667,0.42690111121113017,0.48124999999999996,0.1897446767726777,3,Risk Zone
REST09228,0.22727272727272724,0.22727272727272724,0.0,0.16666666666666666,0.375,0.4483106527082251,0.8999999999999999,0.2494609871808658,1,Mid Performer
REST09229,0.36363636363636365,0.36363636363636365,0.0,0.1111111111111111,0.3958333333333333,0.43981516488132755,0.70625,0.27811765218346035,2,Growth Potential
REST09230,0.18181818181818182,0.18181818181818182,0.0,0.4,0.3125,0.4152191416369111,0.65,0.1531473207182092,3,Risk Zone
REST09231,0.3181818181818182,0.3181818181818182,0.0,0.0,0.4583333333333333,0.4457619121546138,0.895,0.3137350653047004,2,Growth Potential
REST09232,0.13636363636363635,0.13636363636363635,0.0,0.25,0.08333333333333333,0.49004270811454165,1.0,0.19306274146633312,3,Risk Zone
REST09233,0.0,0.0,0.0,0.0,0.04166666666666667,0.40145627669257156,0.30000000000000004,0.06923948050129525,3,Risk Zone
REST09234,0.36363636363636365,0.36363636363636365,0.0,0.0,0.3333333333333333,0.4600483503630396,0.8062499999999999,0.3045459781242126,2,Growth Potential
REST09235,0.45454545454545453,0.45454545454545453,0.0,0.0,0.5416666666666666,0.4568404293111987,0.9875,0.38422459722313573,0,Champion
REST09236,0.4090909090909091,0.4090909090909091,0.0,0.0,0.4791666666666667,0.2762304837919205,0.64375,0.30147250903808087,2,Growth Potential
REST09237,0.36363636363636365,0.36363636363636365,0.0,0.1111111111111111,0.24999999999999997,0.19174381594041331,0.7999999999999998,0.26519325140308125,2,Growth Potential
REST09238,0.49999999999999994,0.49999999999999994,0.0,0.16666666666666666,0.4375,0.47162870036215976,0.8208333333333333,0.34045643501810796,0,Champion
REST09239,0.18181818181818182,0.18181818181818182,0.0,0.0,0.2916666666666667,0.23956685103503003,0.44999999999999996,0.1722813728547818,3,Risk Zone
REST09240,0.22727272727272724,0.22727272727272724,0.0,0.16666666666666666,0.14583333333333331,0.19363929146537842,0.8374999999999999,0.20443575245205678,1,Mid Performer
REST09241,0.13636363636363635,0.13636363636363635,0.0,0.25,0.18749999999999997,0.25292445564657284,0.925,0.18037349550960138,3,Risk Zone
REST09242,0.45454545454545453,0.45454545454545453,0.0,0.0,0.7499999999999999,0.2781102463522124,0.7125,0.3548714214085197,0,Champion
REST09243,0.3181818181818182,0.3181818181818182,0.0,0.0,0.4375,0.23150980504477667,0.8500000000000001,0.2941891266158752,2,Growth Potential
REST09244,0.3181818181818182,0.3181818181818182,0.0,0.25,0.2708333333333333,0.4865284404036767,0.5625,0.2096483917171535,1,Mid Performer
REST09245,0.4090909090909091,0.4090909090909091,0.0,0.0,0.375,0.2603639954749297,0.6300000000000001,0.2882000179555647,2,Growth Potential
REST09246,0.3181818181818182,0.3181818181818182,0.0,0.0,0.3541666666666667,0.22319462920177055,0.725,0.2666900344903916,2,Growth Potential
REST09247,0.22727272727272724,0.22727272727272724,0.0,0.0,0.2916666666666667,0.2747228640108288,0.8500000000000001,0.24994826441266266,1,Mid Performer
REST09248,0.045454545454545456,0.045454545454545456,0.0,0.0,0.04166666666666667,0.19908049196013913,0.32499999999999996,0.07877978217376452,3,Risk Zone
REST09249,0.49999999999999994,0.49999999999999994,0.0,0.08333333333333333,0.6041666666666666,0.40473196574015735,0.7041666666666666,0.3487782649536745,0,Champion
REST09250,0.2727272727272727,0.2727272727272727,0.0,0.0,0.24999999999999997,0.3475740390674228,0.8625,0.2672082474079166,2,Growth Potential
REST09251,0.3181818181818182,0.3181818181818182,0.0,0.0,0.3958333333333333,0.21463698102639503,0.56875,0.24699131874828945,1,Mid Performer
REST09252,0.18181818181818182,0.18181818181818182,0.0,0.2,0.10416666666666667,0.45088566827697274,1.0,0.21659731371687896,1,Mid Performer
REST09253,0.22727272727272724,0.22727272727272724,0.0,0.0,0.2708333333333333,0.3920824956741781,0.5,0.20123291266249677,3,Risk Zone
REST09254,0.4090909090909091,0.4090909090909091,0.0,0.0,0.49999999999999994,0.44861947770076327,0.8125,0.33748779206685636,0,Champion
REST09255,0.4090909090909091,0.4090909090909091,0.0,0.1,0.5208333333333333,0.4484632080095219,0.725,0.3114383119156276,2,Growth Potential
REST09256,0.2727272727272727,0.2727272727272727,0.0,0.0,0.375,0.4408111225343342,0.95,0.29749510158126213,2,Growth Potential
REST09257,0.2727272727272727,0.2727272727272727,0.0,0.0,0.2708333333333333,0.46672667806883317,0.7333333333333334,0.25587421269132044,1,Mid Performer
REST09258,0.5454545454545455,0.5454545454545455,0.0,0.07692307692307693,0.4375,0.30613252881683883,0.7357142857142858,0.3487843986686142,0,Champion
REST09259,0.3181818181818182,0.3181818181818182,0.0,0.0,0.3958333333333333,0.3977469719246657,0.71875,0.278646818293203,2,Growth Potential
